id,name,price,sale_price
751,sartorial,155.00,165.00
752,loko,358.00,39.00
753,franzen,196.00,132.00
754,mixtape,82.00,73.00
755,hella,160.00,137.00
756,gentrify,191.00,155.00
757,freegan,92.00,36.00
758,tacos,287.00,146.00
759,celiac,108.00,155.00
760,YOLO,62.00,180.00
761,farm-to-table,31.00,138.00
762,XOXO,202.00,155.00
763,goth,82.00,110.00
764,cronut,128.00,114.00
765,lo-fi,21.00,19.00
766,wayfarers,355.00,38.00
767,austin,327.00,45.00
768,retro,40.00,25.00
769,crucifix,39.00,142.00
770,chillwave,139.00,115.00
771,artisan,13.00,19.00
772,tilde,158.00,164.00
773,scenester,325.00,64.00
774,brooklyn,107.00,135.00
775,irony,205.00,5.00
776,truffaut,161.00,161.00
777,pour-over,199.00,56.00
778,echo,74.00,93.00
779,lumbersexual,290.00,32.00
780,gluten-free,30.00,48.00
781,blog,333.00,144.00
782,banjo,232.00,3.00
783,whatever,368.00,140.00
784,brunch,194.00,22.00
785,franzen,171.00,81.00
786,waistcoat,272.00,155.00
787,echo,102.00,22.00
788,keffiyeh,62.00,125.00
789,leggings,319.00,15.00
790,cornhole,340.00,150.00
791,cleanse,356.00,93.00
792,kinfolk,50.00,123.00
793,brooklyn,149.00,58.00
794,hella,205.00,1.00
795,PBR&B,281.00,138.00
796,plaid,227.00,181.00
797,Yuccie,224.00,93.00
798,kogi,228.00,37.00
799,everyday,152.00,137.00
800,pug,238.00,15.00
801,meditation,11.00,144.00
802,squid,84.00,94.00
803,swag,357.00,4.00
804,selvage,141.00,8.00
805,disrupt,61.00,144.00
806,slow-carb,116.00,148.00
807,marfa,145.00,90.00
808,kogi,289.00,150.00
809,mixtape,198.00,149.00
810,mumblecore,181.00,172.00
811,cleanse,216.00,23.00
812,YOLO,343.00,76.00
813,butcher,111.00,173.00
814,semiotics,262.00,92.00
815,humblebrag,80.00,36.00
816,taxidermy,248.00,164.00
817,park,258.00,184.00
818,typewriter,76.00,183.00
819,chambray,176.00,2.00
820,neutra,157.00,38.00
821,artisan,241.00,65.00
822,fixie,261.00,3.00
823,kinfolk,307.00,39.00
824,iPhone,348.00,128.00
825,biodiesel,104.00,67.00
826,banjo,10.00,143.00
827,banjo,86.00,178.00
828,pickled,226.00,93.00
829,knausgaard,55.00,115.00
830,YOLO,190.00,55.00
831,keffiyeh,49.00,79.00
832,ramps,269.00,136.00
833,butcher,83.00,3.00
834,meditation,255.00,0.00
835,drinking,51.00,171.00
836,blog,41.00,137.00
837,listicle,194.00,184.00
838,church-key,298.00,42.00
839,dreamcatcher,331.00,182.00
840,plaid,167.00,44.00
841,yr,293.00,89.00
842,keytar,106.00,159.00
843,PBR&B,363.00,128.00
844,quinoa,159.00,146.00
845,church-key,51.00,145.00
846,letterpress,328.00,114.00
847,ethical,329.00,29.00
848,literally,73.00,90.00
849,keffiyeh,367.00,174.00
850,Thundercats,70.00,15.00
851,park,16.00,37.00
852,marfa,369.00,162.00
853,readymade,101.00,89.00
854,ennui,277.00,34.00
855,vegan,312.00,93.00
856,DIY,174.00,6.00
857,retro,234.00,45.00
858,migas,278.00,151.00
859,seitan,156.00,18.00
860,meh,127.00,177.00
861,bitters,92.00,19.00
862,schlitz,277.00,164.00
863,gluten-free,83.00,176.00
864,90's,297.00,45.00
865,keffiyeh,330.00,109.00
866,bespoke,32.00,7.00
867,salvia,185.00,185.00
868,shoreditch,191.00,94.00
869,stumptown,46.00,161.00
870,vinegar,86.00,89.00
871,post-ironic,341.00,171.00
872,keffiyeh,161.00,31.00
873,flexitarian,126.00,96.00
874,letterpress,320.00,58.00
875,loko,330.00,139.00
876,asymmetrical,87.00,101.00
877,kitsch,121.00,59.00
878,helvetica,264.00,94.00
879,brunch,244.00,34.00
880,PBR&B,151.00,84.00
881,keytar,152.00,90.00
882,chartreuse,183.00,27.00
883,mumblecore,233.00,38.00
884,DIY,204.00,125.00
885,artisan,5.00,15.00
886,chillwave,317.00,157.00
887,schlitz,41.00,136.00
888,gluten-free,60.00,46.00
889,sriracha,172.00,182.00
890,ramps,376.00,128.00
891,mustache,208.00,42.00
892,freegan,200.00,176.00
893,locavore,304.00,159.00
894,aesthetic,41.00,35.00
895,keffiyeh,31.00,144.00
896,synth,201.00,6.00
897,narwhal,215.00,156.00
898,goth,239.00,14.00
899,actually,329.00,69.00
900,artisan,70.00,145.00
901,selvage,15.00,92.00
902,meditation,65.00,140.00
903,paleo,331.00,1.00
904,brooklyn,196.00,121.00
905,bushwick,337.00,103.00
906,chicharrones,180.00,61.00
907,salvia,160.00,155.00
908,brunch,314.00,36.00
909,kitsch,146.00,180.00
910,bushwick,284.00,126.00
911,retro,231.00,16.00
912,ugh,373.00,36.00
913,scenester,95.00,88.00
914,stumptown,285.00,64.00
915,poutine,252.00,104.00
916,cray,303.00,124.00
917,williamsburg,274.00,131.00
918,twee,114.00,175.00
919,cardigan,126.00,66.00
920,fingerstache,165.00,147.00
921,stumptown,316.00,68.00
922,wolf,230.00,151.00
923,park,329.00,170.00
924,occupy,287.00,33.00
925,schlitz,265.00,59.00
926,wayfarers,56.00,122.00
927,tacos,37.00,180.00
928,celiac,378.00,161.00
929,knausgaard,5.00,79.00
930,heirloom,212.00,53.00
931,humblebrag,116.00,83.00
932,occupy,68.00,59.00
933,VHS,376.00,178.00
934,forage,336.00,165.00
935,hammock,197.00,123.00
936,swag,89.00,176.00
937,offal,7.00,49.00
938,tilde,71.00,168.00
939,wayfarers,158.00,116.00
940,lo-fi,71.00,106.00
941,cold-pressed,257.00,189.00
942,cold-pressed,300.00,141.00
943,listicle,45.00,160.00
944,tacos,163.00,112.00
945,keytar,338.00,38.00
946,swag,324.00,168.00
947,cardigan,271.00,102.00
948,whatever,13.00,147.00
949,YOLO,196.00,33.00
950,asymmetrical,154.00,142.00
951,biodiesel,46.00,34.00
952,drinking,295.00,25.00
953,farm-to-table,343.00,123.00
954,+1,108.00,122.00
955,pinterest,366.00,16.00
956,XOXO,226.00,28.00
957,mustache,61.00,129.00
958,occupy,357.00,71.00
959,retro,345.00,32.00
960,tofu,356.00,112.00
961,biodiesel,67.00,158.00
962,pitchfork,225.00,96.00
963,pabst,47.00,22.00
964,whatever,230.00,95.00
965,gastropub,153.00,105.00
966,distillery,252.00,106.00
967,taxidermy,203.00,182.00
968,leggings,273.00,50.00
969,poutine,72.00,127.00
970,bespoke,202.00,5.00
971,humblebrag,32.00,12.00
972,quinoa,297.00,101.00
973,lumbersexual,87.00,136.00
974,hammock,161.00,6.00
975,flexitarian,354.00,182.00
976,whatever,159.00,156.00
977,pinterest,245.00,174.00
978,vice,292.00,88.00
979,mlkshk,246.00,128.00
980,irony,250.00,59.00
981,mustache,153.00,140.00
982,kogi,58.00,97.00
983,cray,134.00,129.00
984,tattooed,72.00,78.00
985,literally,51.00,34.00
986,synth,376.00,142.00
987,mustache,86.00,160.00
988,yr,185.00,137.00
989,hashtag,198.00,118.00
990,tacos,322.00,20.00
991,offal,120.00,57.00
992,freegan,123.00,83.00
993,pour-over,377.00,168.00
994,organic,301.00,4.00
995,chia,262.00,181.00
996,taxidermy,95.00,51.00
997,synth,237.00,153.00
998,scenester,351.00,53.00
999,pickled,320.00,92.00
1000,dreamcatcher,298.00,52.00
1,flexitarian,262.00,39.00
2,marfa,17.00,45.00
3,flexitarian,281.00,50.00
4,skateboard,279.00,146.00
5,actually,229.00,0.00
6,artisan,331.00,4.00
7,salvia,60.00,83.00
8,aesthetic,373.00,21.00
9,meditation,209.00,23.00
10,taxidermy,36.00,120.00
11,hoodie,282.00,43.00
12,literally,79.00,51.00
13,church-key,179.00,169.00
14,franzen,255.00,87.00
15,drinking,287.00,104.00
16,sustainable,203.00,8.00
17,goth,147.00,70.00
18,tattooed,104.00,165.00
19,pop-up,214.00,144.00
20,twee,342.00,39.00
21,loko,126.00,14.00
22,Yuccie,229.00,115.00
23,try-hard,159.00,190.00
24,lomo,198.00,20.00
25,cold-pressed,291.00,119.00
26,chia,267.00,43.00
27,seitan,66.00,52.00
28,loko,222.00,50.00
29,umami,330.00,172.00
30,fixie,136.00,24.00
31,retro,8.00,104.00
32,forage,246.00,150.00
33,vice,353.00,48.00
34,everyday,53.00,190.00
35,scenester,98.00,93.00
36,celiac,168.00,9.00
37,bitters,125.00,104.00
38,polaroid,93.00,140.00
39,XOXO,286.00,44.00
40,lumbersexual,192.00,151.00
41,roof,229.00,165.00
42,austin,264.00,177.00
43,kombucha,133.00,130.00
44,seitan,157.00,134.00
45,master,280.00,50.00
46,intelligentsia,104.00,59.00
47,chicharrones,76.00,156.00
48,chartreuse,115.00,97.00
49,viral,84.00,154.00
50,Yuccie,313.00,103.00
51,street,185.00,156.00
52,lumbersexual,179.00,130.00
53,fingerstache,214.00,10.00
54,heirloom,66.00,160.00
55,cardigan,23.00,44.00
56,hella,327.00,95.00
57,locavore,360.00,171.00
58,keffiyeh,355.00,187.00
59,leggings,229.00,135.00
60,pop-up,272.00,45.00
61,tousled,371.00,92.00
62,VHS,338.00,181.00
63,post-ironic,123.00,130.00
64,kitsch,193.00,55.00
65,tacos,191.00,33.00
66,tilde,359.00,128.00
67,paleo,379.00,119.00
68,selvage,50.00,27.00
69,flannel,98.00,151.00
70,quinoa,136.00,154.00
71,occupy,188.00,158.00
72,cold-pressed,347.00,146.00
73,drinking,18.00,181.00
74,vice,108.00,164.00
75,vinegar,27.00,152.00
76,venmo,360.00,151.00
77,pop-up,304.00,12.00
78,chillwave,219.00,182.00
79,selfies,33.00,74.00
80,squid,353.00,81.00
81,mlkshk,53.00,96.00
82,beard,34.00,27.00
83,meh,283.00,113.00
84,hammock,144.00,119.00
85,brunch,270.00,139.00
86,tumblr,200.00,100.00
87,pug,265.00,119.00
88,cornhole,112.00,148.00
89,brooklyn,261.00,66.00
90,gluten-free,177.00,8.00
91,Godard,143.00,155.00
92,portland,189.00,171.00
93,pickled,71.00,69.00
94,echo,68.00,167.00
95,master,255.00,120.00
96,umami,262.00,150.00
97,intelligentsia,27.00,171.00
98,crucifix,321.00,74.00
99,ramps,7.00,120.00
100,kickstarter,240.00,80.00
101,cleanse,360.00,164.00
102,fixie,111.00,29.00
103,yr,359.00,11.00
104,literally,181.00,3.00
105,distillery,259.00,120.00
106,cold-pressed,240.00,155.00
107,authentic,56.00,136.00
108,kogi,196.00,176.00
109,shoreditch,143.00,147.00
110,blog,285.00,138.00
111,stumptown,359.00,48.00
112,normcore,278.00,37.00
113,sriracha,222.00,176.00
114,ugh,8.00,81.00
115,pabst,72.00,150.00
116,quinoa,293.00,39.00
117,tumblr,240.00,119.00
118,shoreditch,373.00,102.00
119,church-key,374.00,86.00
120,intelligentsia,17.00,141.00
121,disrupt,178.00,141.00
122,flannel,212.00,109.00
123,wayfarers,30.00,143.00
124,quinoa,135.00,160.00
125,truffaut,277.00,7.00
126,health,50.00,153.00
127,bespoke,82.00,167.00
128,paleo,284.00,33.00
129,8-bit,209.00,72.00
130,cred,377.00,91.00
131,pabst,225.00,93.00
132,VHS,380.00,89.00
133,salvia,276.00,153.00
134,Yuccie,199.00,173.00
135,kitsch,317.00,97.00
136,carry,73.00,189.00
137,skateboard,178.00,24.00
138,iPhone,6.00,162.00
139,Thundercats,277.00,54.00
140,selvage,99.00,59.00
141,vinegar,294.00,162.00
142,literally,359.00,20.00
143,taxidermy,275.00,180.00
144,vice,109.00,6.00
145,chia,144.00,29.00
146,bespoke,9.00,50.00
147,typewriter,34.00,145.00
148,YOLO,225.00,46.00
149,waistcoat,181.00,98.00
150,vice,180.00,177.00
151,blog,74.00,91.00
152,meh,64.00,112.00
153,truffaut,181.00,26.00
154,williamsburg,24.00,68.00
155,cronut,250.00,188.00
156,chicharrones,343.00,75.00
157,quinoa,167.00,151.00
158,schlitz,207.00,135.00
159,typewriter,69.00,166.00
160,master,231.00,3.00
161,venmo,133.00,128.00
162,polaroid,105.00,162.00
163,kitsch,338.00,20.00
164,aesthetic,89.00,88.00
165,ramps,42.00,105.00
166,pop-up,230.00,54.00
167,mlkshk,359.00,40.00
168,tofu,369.00,57.00
169,bushwick,93.00,25.00
170,twee,345.00,10.00
171,paleo,108.00,11.00
172,sustainable,112.00,35.00
173,authentic,89.00,94.00
174,mixtape,75.00,28.00
175,keffiyeh,199.00,166.00
176,occupy,239.00,20.00
177,sustainable,7.00,39.00
178,farm-to-table,344.00,85.00
179,tilde,213.00,20.00
180,gentrify,310.00,78.00
181,chicharrones,359.00,44.00
182,cornhole,356.00,34.00
183,mumblecore,378.00,66.00
184,meh,257.00,162.00
185,literally,81.00,106.00
186,literally,69.00,11.00
187,actually,7.00,156.00
188,disrupt,178.00,59.00
189,aesthetic,347.00,106.00
190,hashtag,193.00,164.00
191,neutra,39.00,167.00
192,microdosing,358.00,39.00
193,sriracha,349.00,36.00
194,synth,98.00,31.00
195,authentic,247.00,35.00
196,lomo,36.00,164.00
197,viral,56.00,120.00
198,chartreuse,228.00,43.00
199,tattooed,358.00,42.00
200,park,226.00,26.00
201,chillwave,242.00,178.00
202,farm-to-table,134.00,105.00
203,pop-up,27.00,69.00
204,sartorial,65.00,29.00
205,brooklyn,113.00,127.00
206,hoodie,329.00,44.00
207,authentic,213.00,5.00
208,williamsburg,124.00,124.00
209,carry,78.00,140.00
210,chia,149.00,145.00
211,twee,164.00,127.00
212,taxidermy,156.00,27.00
213,goth,140.00,30.00
214,cornhole,111.00,164.00
215,8-bit,252.00,159.00
216,celiac,190.00,2.00
217,DIY,304.00,169.00
218,neutra,38.00,83.00
219,vinegar,27.00,87.00
220,chartreuse,208.00,36.00
221,selvage,32.00,131.00
222,cold-pressed,199.00,95.00
223,chia,41.00,25.00
224,asymmetrical,35.00,45.00
225,salvia,172.00,148.00
226,cleanse,203.00,80.00
227,offal,124.00,159.00
228,mustache,376.00,96.00
229,forage,130.00,55.00
230,artisan,13.00,36.00
231,kickstarter,297.00,27.00
232,squid,147.00,96.00
233,YOLO,257.00,14.00
234,umami,246.00,49.00
235,squid,266.00,133.00
236,ennui,340.00,63.00
237,bitters,167.00,123.00
238,dreamcatcher,128.00,165.00
239,meh,52.00,95.00
240,ugh,370.00,159.00
241,distillery,220.00,27.00
242,scenester,285.00,142.00
243,chartreuse,149.00,117.00
244,gentrify,345.00,45.00
245,carry,150.00,34.00
246,normcore,184.00,87.00
247,VHS,326.00,159.00
248,meggings,266.00,101.00
249,meditation,235.00,34.00
250,keytar,299.00,95.00
251,banjo,359.00,168.00
252,hella,183.00,176.00
253,brooklyn,372.00,137.00
254,mlkshk,195.00,19.00
255,sriracha,109.00,135.00
256,authentic,187.00,48.00
257,chicharrones,116.00,181.00
258,kitsch,319.00,61.00
259,pitchfork,135.00,160.00
260,artisan,208.00,86.00
261,Thundercats,298.00,24.00
262,twee,164.00,58.00
263,literally,294.00,19.00
264,lo-fi,262.00,28.00
265,lo-fi,70.00,180.00
266,church-key,320.00,70.00
267,farm-to-table,314.00,37.00
268,bespoke,44.00,17.00
269,celiac,9.00,176.00
270,authentic,81.00,148.00
271,cardigan,65.00,55.00
272,ugh,171.00,170.00
273,hashtag,285.00,72.00
274,polaroid,360.00,27.00
275,cleanse,337.00,148.00
276,roof,25.00,190.00
277,everyday,118.00,178.00
278,flannel,81.00,6.00
279,lo-fi,78.00,77.00
280,freegan,275.00,6.00
281,tumblr,12.00,51.00
282,umami,217.00,159.00
283,mumblecore,202.00,60.00
284,vinegar,64.00,45.00
285,seitan,291.00,81.00
286,vinyl,168.00,146.00
287,sartorial,29.00,151.00
288,health,70.00,154.00
289,actually,36.00,65.00
290,banjo,302.00,35.00
291,street,305.00,124.00
292,meh,123.00,174.00
293,neutra,74.00,9.00
294,cold-pressed,232.00,91.00
295,seitan,346.00,41.00
296,pickled,157.00,77.00
297,90's,41.00,139.00
298,lo-fi,205.00,181.00
299,flannel,263.00,179.00
300,disrupt,101.00,32.00
301,actually,247.00,87.00
302,chia,276.00,99.00
303,kitsch,249.00,37.00
304,keffiyeh,104.00,170.00
305,semiotics,181.00,22.00
306,lomo,235.00,28.00
307,pinterest,127.00,30.00
308,cornhole,217.00,45.00
309,everyday,239.00,123.00
310,loko,98.00,42.00
311,mixtape,294.00,103.00
312,ennui,58.00,6.00
313,gastropub,93.00,68.00
314,aesthetic,148.00,1.00
315,vinyl,84.00,14.00
316,squid,42.00,187.00
317,yr,143.00,129.00
318,hammock,375.00,11.00
319,twee,257.00,41.00
320,meditation,346.00,124.00
321,pickled,62.00,159.00
322,salvia,80.00,15.00
323,etsy,147.00,89.00
324,pop-up,44.00,7.00
325,asymmetrical,296.00,177.00
326,aesthetic,144.00,152.00
327,loko,73.00,156.00
328,Yuccie,108.00,91.00
329,pour-over,330.00,160.00
330,bushwick,352.00,180.00
331,literally,183.00,88.00
332,mustache,54.00,66.00
333,scenester,82.00,177.00
334,+1,203.00,8.00
335,locavore,12.00,5.00
336,kombucha,225.00,16.00
337,occupy,295.00,9.00
338,wayfarers,154.00,47.00
339,neutra,302.00,121.00
340,ugh,334.00,128.00
341,pabst,56.00,160.00
342,waistcoat,165.00,125.00
343,actually,379.00,190.00
344,cardigan,236.00,152.00
345,microdosing,233.00,52.00
346,selvage,244.00,128.00
347,organic,378.00,157.00
348,heirloom,371.00,60.00
349,kombucha,339.00,54.00
350,flexitarian,348.00,185.00
351,slow-carb,244.00,144.00
352,cliche,318.00,184.00
353,scenester,215.00,64.00
354,quinoa,294.00,26.00
355,readymade,25.00,152.00
356,bespoke,196.00,30.00
357,lo-fi,75.00,159.00
358,lumbersexual,54.00,118.00
359,lomo,115.00,139.00
360,williamsburg,25.00,81.00
361,literally,244.00,91.00
362,lomo,155.00,163.00
363,wayfarers,66.00,56.00
364,flannel,12.00,17.00
365,gastropub,95.00,29.00
366,kinfolk,221.00,87.00
367,hella,235.00,48.00
368,DIY,335.00,109.00
369,locavore,124.00,33.00
370,chartreuse,333.00,104.00
371,fingerstache,213.00,114.00
372,bespoke,301.00,130.00
373,literally,183.00,82.00
374,occupy,326.00,80.00
375,dreamcatcher,256.00,179.00
376,cornhole,305.00,64.00
377,hoodie,91.00,153.00
378,viral,227.00,26.00
379,goth,82.00,82.00
380,Thundercats,97.00,158.00
381,ramps,346.00,68.00
382,cliche,369.00,105.00
383,paleo,301.00,188.00
384,gastropub,165.00,157.00
385,tilde,361.00,4.00
386,umami,216.00,14.00
387,celiac,277.00,69.00
388,seitan,318.00,71.00
389,try-hard,219.00,121.00
390,wayfarers,119.00,111.00
391,typewriter,315.00,115.00
392,salvia,287.00,86.00
393,literally,99.00,71.00
394,asymmetrical,122.00,111.00
395,slow-carb,170.00,171.00
396,celiac,104.00,168.00
397,polaroid,12.00,85.00
398,knausgaard,334.00,99.00
399,kinfolk,332.00,5.00
400,tumblr,216.00,116.00
401,kinfolk,69.00,66.00
402,hella,114.00,45.00
403,hoodie,298.00,131.00
404,celiac,175.00,39.00
405,viral,93.00,50.00
406,meh,85.00,97.00
407,heirloom,257.00,123.00
408,gastropub,320.00,2.00
409,marfa,17.00,7.00
410,readymade,209.00,161.00
411,try-hard,301.00,43.00
412,health,321.00,19.00
413,ramps,195.00,133.00
414,swag,177.00,190.00
415,taxidermy,320.00,60.00
416,cardigan,127.00,123.00
417,offal,242.00,118.00
418,echo,350.00,101.00
419,selvage,111.00,45.00
420,flexitarian,277.00,43.00
421,street,311.00,33.00
422,banjo,179.00,165.00
423,Yuccie,373.00,174.00
424,post-ironic,62.00,57.00
425,knausgaard,321.00,101.00
426,mumblecore,188.00,155.00
427,wolf,215.00,142.00
428,retro,259.00,22.00
429,street,237.00,175.00
430,austin,142.00,119.00
431,chartreuse,283.00,81.00
432,brooklyn,357.00,107.00
433,ramps,184.00,117.00
434,slow-carb,55.00,89.00
435,pour-over,15.00,79.00
436,twee,98.00,22.00
437,church-key,32.00,15.00
438,keffiyeh,162.00,158.00
439,flexitarian,92.00,92.00
440,roof,323.00,162.00
441,VHS,27.00,176.00
442,dreamcatcher,317.00,18.00
443,plaid,346.00,152.00
444,YOLO,294.00,189.00
445,artisan,227.00,131.00
446,slow-carb,38.00,10.00
447,distillery,330.00,110.00
448,hammock,370.00,7.00
449,venmo,65.00,168.00
450,semiotics,159.00,160.00
451,marfa,338.00,84.00
452,celiac,16.00,154.00
453,narwhal,312.00,112.00
454,XOXO,53.00,46.00
455,street,192.00,12.00
456,bitters,188.00,166.00
457,blog,226.00,38.00
458,humblebrag,122.00,91.00
459,cliche,164.00,87.00
460,blog,226.00,49.00
461,authentic,108.00,160.00
462,irony,206.00,172.00
463,selvage,205.00,153.00
464,sustainable,259.00,33.00
465,gastropub,287.00,1.00
466,dreamcatcher,47.00,154.00
467,keytar,149.00,99.00
468,intelligentsia,309.00,30.00
469,sartorial,172.00,87.00
470,viral,263.00,53.00
471,VHS,165.00,183.00
472,bitters,72.00,3.00
473,pitchfork,337.00,153.00
474,hashtag,376.00,74.00
475,taxidermy,280.00,111.00
476,pitchfork,184.00,2.00
477,locavore,25.00,160.00
478,typewriter,132.00,133.00
479,chillwave,126.00,141.00
480,mumblecore,227.00,84.00
481,DIY,147.00,161.00
482,aesthetic,20.00,67.00
483,pickled,236.00,37.00
484,blog,354.00,41.00
485,yr,244.00,106.00
486,ramps,122.00,140.00
487,pickled,61.00,67.00
488,slow-carb,158.00,33.00
489,Godard,333.00,37.00
490,shoreditch,348.00,21.00
491,echo,179.00,50.00
492,etsy,286.00,136.00
493,gluten-free,118.00,101.00
494,tacos,252.00,57.00
495,tacos,58.00,157.00
496,aesthetic,182.00,84.00
497,mustache,333.00,39.00
498,occupy,297.00,172.00
499,cornhole,373.00,81.00
500,banjo,280.00,31.00
501,ramps,206.00,125.00
502,mumblecore,318.00,93.00
503,biodiesel,26.00,95.00
504,humblebrag,178.00,142.00
505,kitsch,63.00,137.00
506,DIY,261.00,74.00
507,fingerstache,329.00,182.00
508,semiotics,294.00,11.00
509,scenester,340.00,31.00
510,hammock,104.00,108.00
511,viral,90.00,108.00
512,8-bit,173.00,177.00
513,Yuccie,179.00,24.00
514,tilde,84.00,118.00
515,cliche,287.00,170.00
516,goth,50.00,32.00
517,meditation,294.00,155.00
518,cliche,180.00,173.00
519,biodiesel,80.00,153.00
520,bitters,103.00,153.00
521,humblebrag,160.00,171.00
522,meggings,217.00,47.00
523,church-key,275.00,17.00
524,paleo,225.00,52.00
525,neutra,380.00,41.00
526,celiac,313.00,15.00
527,intelligentsia,123.00,87.00
528,bitters,88.00,21.00
529,gentrify,353.00,58.00
530,brooklyn,45.00,60.00
531,forage,307.00,28.00
532,kinfolk,144.00,149.00
533,ennui,232.00,158.00
534,chartreuse,179.00,177.00
535,salvia,80.00,93.00
536,vegan,319.00,122.00
537,YOLO,128.00,79.00
538,flexitarian,104.00,114.00
539,pabst,279.00,2.00
540,neutra,29.00,69.00
541,heirloom,87.00,96.00
542,XOXO,284.00,7.00
543,paleo,316.00,16.00
544,meditation,302.00,57.00
545,viral,339.00,20.00
546,forage,296.00,39.00
547,stumptown,367.00,58.00
548,chia,218.00,161.00
549,XOXO,320.00,162.00
550,hella,140.00,30.00
551,cray,317.00,51.00
552,lumbersexual,216.00,177.00
553,williamsburg,109.00,15.00
554,paleo,115.00,86.00
555,gastropub,164.00,93.00
556,chillwave,178.00,71.00
557,listicle,234.00,117.00
558,post-ironic,197.00,111.00
559,selvage,282.00,98.00
560,cred,187.00,94.00
561,cliche,161.00,61.00
562,try-hard,47.00,84.00
563,roof,353.00,22.00
564,pop-up,278.00,74.00
565,twee,110.00,16.00
566,forage,68.00,4.00
567,franzen,39.00,173.00
568,squid,279.00,145.00
569,cardigan,279.00,168.00
570,cardigan,74.00,56.00
571,umami,137.00,101.00
